Total Nacional;Comunidades y Ciudades Autónomas;Tipo de indicador;periodo;Total
Total Nacional;14 Murcia, Región de;2. Volumen de agua no registrada;2002;..
Total Nacional;14 Murcia, Región de;2. Volumen de agua no registrada;2001;..
Total Nacional;14 Murcia, Región de;2. Volumen de agua no registrada;2000;..
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2022;16.989
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2020;14.657
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2018;14.536
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2016;16.718
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2014;16.953
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2013;15.632
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2012;18.959
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2011;21.387
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2010;20.094
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2009;20.805
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2008;21.890
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2007;19.431
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2006;20.674
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2005;17.247
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2004;28.442
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2003;18.850
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2002;21.789
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2001;23.348
Total Nacional;14 Murcia, Región de;- Pérdidas reales;2000;19.364
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2022;8.111
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2020;9.277
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2018;6.905
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2016;7.868
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2014;7.545
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2013;8.793
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2012;7.012
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2011;5.047
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2010;8.208
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2009;9.348
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2008;13.417
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2007;12.093
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2006;..
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2005;..
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2004;..
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2003;..
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2002;..
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2001;..
Total Nacional;14 Murcia, Región de;- Pérdidas aparentes;2000;..
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2022;74.550
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2020;71.561
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2018;66.192
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2016;61.124
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2014;60.487
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2013;62.056
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2012;73.004
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2011;77.043
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2010;69.909
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2009;74.522
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2008;69.428
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2007;65.571
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2006;66.507
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2005;64.641
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2004;60.252
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2003;76.963
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2002;68.335
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2001;67.624
Total Nacional;15 Navarra, Comunidad Foral de;Volumen de agua suministrada a la red de abastecimiento público;2000;66.930
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2022;58.297
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2020;55.632
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2018;51.586
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2016;49.495
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2014;48.367
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2013;48.260
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2012;55.849
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2011;60.083
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2010;55.605
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2009;58.411
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2008;56.060
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2007;53.535
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2006;57.292
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2005;55.298
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2004;52.128
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2003;63.801
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2002;59.694
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2001;55.870
Total Nacional;15 Navarra, Comunidad Foral de;1. Volumen total de agua registrada y distribuida por tipo de usuario;2000;57.124
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2022;16.253
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2020;15.929
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2018;14.606
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2016;11.629
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2014;12.120
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2013;13.796
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2012;17.155
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2011;16.960
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2010;14.304
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2009;16.111
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2008;13.368
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2007;12.036
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2006;..
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2005;..
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2004;..
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2003;..
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2002;..
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2001;..
Total Nacional;15 Navarra, Comunidad Foral de;2. Volumen de agua no registrada;2000;..
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2022;12.625
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2020;13.218
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2018;11.896
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2016;9.323
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2014;10.641
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2013;11.092
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2012;11.322
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2011;13.171
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2010;12.301
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2009;11.439
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2008;8.957
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2007;7.772
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2006;9.215
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2005;9.343
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2004;8.124
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2003;13.162
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2002;8.641
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2001;11.754
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas reales;2000;9.806
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2022;3.628
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2020;2.711
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2018;2.710
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2016;2.306
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2014;1.479
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2013;2.704
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2012;5.833
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2011;3.789
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2010;2.003
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2009;4.672
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2008;4.411
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2007;4.264
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2006;..
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2005;..
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2004;..
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2003;..
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2002;..
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2001;..
Total Nacional;15 Navarra, Comunidad Foral de;- Pérdidas aparentes;2000;..
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2022;152.548
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2020;150.256
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2018;154.531
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2016;167.276
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2014;184.827
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2013;192.243
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2012;198.951
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2011;229.222
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2010;235.356
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2009;231.951
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2008;247.885
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2007;238.194
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2006;216.821
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2005;231.532
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2004;235.659
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2003;243.878
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2002;261.094
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2001;273.271
Total Nacional;16 País Vasco;Volumen de agua suministrada a la red de abastecimiento público;2000;265.069
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2022;113.858
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2020;117.282
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2018;122.753
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2016;136.487
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2014;146.602
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2013;154.091
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2012;154.880
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2011;176.180
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2010;183.420
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2009;187.875
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2008;203.974
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2007;195.794
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2006;189.224
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2005;202.899
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2004;214.180
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2003;213.770
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2002;195.723
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2001;202.231
Total Nacional;16 País Vasco;1. Volumen total de agua registrada y distribuida por tipo de usuario;2000;187.378
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2022;38.689
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2020;32.974
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2018;31.778
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2016;30.789
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2014;38.225
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2013;38.152
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2012;44.071
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2011;53.042
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2010;51.936
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2009;44.076
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2008;43.911
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2007;42.400
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2006;..
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2005;..
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2004;..
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2003;..
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2002;..
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2001;..
Total Nacional;16 País Vasco;2. Volumen de agua no registrada;2000;..
Total Nacional;16 País Vasco;- Pérdidas reales;2022;24.104
Total Nacional;16 País Vasco;- Pérdidas reales;2020;19.802
Total Nacional;16 País Vasco;- Pérdidas reales;2018;19.819
Total Nacional;16 País Vasco;- Pérdidas reales;2016;14.070
Total Nacional;16 País Vasco;- Pérdidas reales;2014;16.475
Total Nacional;16 País Vasco;- Pérdidas reales;2013;12.552
Total Nacional;16 País Vasco;- Pérdidas reales;2012;23.798
Total Nacional;16 País Vasco;- Pérdidas reales;2011;39.251
Total Nacional;16 País Vasco;- Pérdidas reales;2010;36.965
Total Nacional;16 País Vasco;- Pérdidas reales;2009;34.380
Total Nacional;16 País Vasco;- Pérdidas reales;2008;36.007
Total Nacional;16 País Vasco;- Pérdidas reales;2007;36.037
Total Nacional;16 País Vasco;- Pérdidas reales;2006;27.597
Total Nacional;16 País Vasco;- Pérdidas reales;2005;28.633
Total Nacional;16 País Vasco;- Pérdidas reales;2004;21.479
Total Nacional;16 País Vasco;- Pérdidas reales;2003;30.108
Total Nacional;16 País Vasco;- Pérdidas reales;2002;65.371
Total Nacional;16 País Vasco;- Pérdidas reales;2001;71.040
Total Nacional;16 País Vasco;- Pérdidas reales;2000;77.691
Total Nacional;16 País Vasco;- Pérdidas aparentes;2022;14.586
Total Nacional;16 País Vasco;- Pérdidas aparentes;2020;13.172
Total Nacional;16 País Vasco;- Pérdidas aparentes;2018;11.959
Total Nacional;16 País Vasco;- Pérdidas aparentes;2016;16.719
Total Nacional;16 País Vasco;- Pérdidas aparentes;2014;21.750
Total Nacional;16 País Vasco;- Pérdidas aparentes;2013;25.600
Total Nacional;16 País Vasco;- Pérdidas aparentes;2012;20.273
Total Nacional;16 País Vasco;- Pérdidas aparentes;2011;13.791
Total Nacional;16 País Vasco;- Pérdidas aparentes;2010;14.971
Total Nacional;16 País Vasco;- Pérdidas aparentes;2009;9.696
Total Nacional;16 País Vasco;- Pérdidas aparentes;2008;7.904
Total Nacional;16 País Vasco;- Pérdidas aparentes;2007;6.363
Total Nacional;16 País Vasco;- Pérdidas aparentes;2006;..
Total Nacional;16 País Vasco;- Pérdidas aparentes;2005;..
Total Nacional;16 País Vasco;- Pérdidas aparentes;2004;..
Total Nacional;16 País Vasco;- Pérdidas aparentes;2003;..
Total Nacional;16 País Vasco;- Pérdidas aparentes;2002;..
Total Nacional;16 País Vasco;- Pérdidas aparentes;2001;..
Total Nacional;16 País Vasco;- Pérdidas aparentes;2000;..
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2022;44.120
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2020;41.781
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2018;43.933
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2016;36.170
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2014;34.245
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2013;39.022
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2012;37.274
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2011;38.848
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2010;40.179
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2009;41.266
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2008;48.623
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2007;41.452
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2006;35.956
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2005;34.404
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2004;36.164
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2003;33.229
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2002;46.957
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2001;42.163
Total Nacional;17 Rioja, La;Volumen de agua suministrada a la red de abastecimiento público;2000;45.694
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2022;27.723
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2020;25.032
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2018;27.290
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2016;21.173
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2014;22.051
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2013;23.896
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2012;24.366
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2011;28.550
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2010;27.987
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2009;29.478
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2008;32.398
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2007;30.870
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2006;30.081
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2005;28.795
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2004;29.181
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2003;25.594
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2002;39.447
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2001;35.377
Total Nacional;17 Rioja, La;1. Volumen total de agua registrada y distribuida por tipo de usuario;2000;40.405
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2022;16.397
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2020;16.749
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2018;16.643
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2016;14.997
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2014;12.194
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2013;15.126
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2012;12.908
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2011;10.298
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2010;12.192
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2009;11.788
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2008;16.225
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2007;10.582
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2006;..
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2005;..
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2004;..
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2003;..
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2002;..
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2001;..
Total Nacional;17 Rioja, La;2. Volumen de agua no registrada;2000;..
Total Nacional;17 Rioja, La;- Pérdidas reales;2022;7.990
Total Nacional;17 Rioja, La;- Pérdidas reales;2020;8.978
Total Nacional;17 Rioja, La;- Pérdidas reales;2018;7.345
Total Nacional;17 Rioja, La;- Pérdidas reales;2016;6.574
Total Nacional;17 Rioja, La;- Pérdidas reales;2014;4.798
Total Nacional;17 Rioja, La;- Pérdidas reales;2013;6.332
Total Nacional;17 Rioja, La;- Pérdidas reales;2012;6.481
Total Nacional;17 Rioja, La;- Pérdidas reales;2011;8.277
Total Nacional;17 Rioja, La;- Pérdidas reales;2010;7.681
Total Nacional;17 Rioja, La;- Pérdidas reales;2009;7.426
Total Nacional;17 Rioja, La;- Pérdidas reales;2008;10.708
Total Nacional;17 Rioja, La;- Pérdidas reales;2007;6.772
Total Nacional;17 Rioja, La;- Pérdidas reales;2006;5.875
Total Nacional;17 Rioja, La;- Pérdidas reales;2005;5.609
Total Nacional;17 Rioja, La;- Pérdidas reales;2004;6.983
Total Nacional;17 Rioja, La;- Pérdidas reales;2003;7.635
Total Nacional;17 Rioja, La;- Pérdidas reales;2002;7.510
Total Nacional;17 Rioja, La;- Pérdidas reales;2001;6.786
Total Nacional;17 Rioja, La;- Pérdidas reales;2000;5.289
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2022;8.408
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2020;7.771
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2018;9.298
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2016;8.423
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2014;7.396
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2013;8.794
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2012;6.427
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2011;2.021
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2010;4.511
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2009;4.362
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2008;5.517
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2007;3.810
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2006;..
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2005;..
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2004;..
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2003;..
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2002;..
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2001;..
Total Nacional;17 Rioja, La;- Pérdidas aparentes;2000;..
Ceuta y Melilla;;Volumen de agua suministrada a la red de abastecimiento público;2022;20.992
Ceuta y Melilla;;Volumen de agua suministrada a la red de abastecimiento público;2020;19.708
Ceuta y Melilla;;Volumen de agua suministrada a la red de abastecimiento público;2018;19.643
Ceuta y Melilla;;Volumen de agua suministrada a la red de abastecimiento público;2016;20.400
Ceuta y Melilla;;Volumen de agua suministrada a la red de abastecimiento público;2014;20.068
Ceuta y Melilla;;Volumen de agua suministrada a la red de abastecimiento público;2013;19.977
Ceuta y Melilla;;Volumen de agua suministrada a la red de abastecimiento público;2012;21.425
Ceuta y Melilla;;Volumen de agua suministrada a la red de abastecimiento público;2011;18.681
Ceuta y Melilla;;Volumen de agua suministrada a la red de abastecimiento público;2010;20.432
Ceuta y Melilla;;Volumen de agua suministrada a la red de abastecimiento público;2009;20.189
